Id,Contact Id,OrderId,OrderDate,OrderTotal,Invoice id,Contact: TotalTheo Renewal Date,Contact: First Purchase Date
291685,984997,291685,1/15/22,$297.00 ,291685,4/15/22,1/15/22
291687,985199,291687,1/15/22,$300.00 ,291687,1/17/22,1/15/22
291699,531219,291699,1/15/22,$297.00 ,291699,12/22/22,3/21/19
291759,985299,291759,1/16/22,$300.00 ,291759,3/16/22,1/16/22
291777,833292,291777,1/16/22,$300.00 ,291777,2/15/22,1/16/22
291789,985339,291789,1/16/22,$297.00 ,291789,4/16/23,1/16/22
291793,668981,291793,1/16/22,$300.00 ,291793,4/16/22,3/23/20
291915,239884,291915,1/17/22,$297.00 ,291915,4/17/22,11/5/17
291969,985573,291969,1/18/22,$300.00 ,291969,1/20/22,1/18/22
292003,985671,292003,1/18/22,$300.00 ,292003,4/18/22,1/18/22
292005,985639,292005,1/18/22,$300.00 ,292005,2/15/22,1/18/22
292009,368492,292009,1/18/22,$297.00 ,292009,4/19/23,6/18/18
292077,52888,292077,1/19/22,$297.00 ,292077,4/22/23,9/27/16
292093,985761,292093,1/19/22,$300.00 ,292093,4/19/23,1/19/22
292099,984831,292099,1/19/22,$297.00 ,292099,7/19/22,1/19/22
292101,6057,292101,1/19/22,$297.00 ,292101,4/2/23,9/17/16
292103,578995,292103,1/19/22,$297.00 ,292103,7/19/23,5/30/19
292105,175506,292105,1/19/22,$297.00 ,292105,4/19/22,1/19/22
292107,886058,292107,1/19/22,$300.00 ,292107,4/19/22,1/12/22
292109,984371,292109,1/19/22,$297.00 ,292109,4/20/23,1/19/22
292111,985775,292111,1/19/22,$297.00 ,292111,4/19/23,1/19/22
292113,22089,292113,1/19/22,$300.00 ,292113,1/18/23,6/15/16
292115,78978,292115,1/19/22,$297.00 ,292115,4/19/23,10/26/16
292121,833796,292121,1/19/22,$297.00 ,292121,3/14/22,6/2/21
292125,984837,292125,1/19/22,$297.00 ,292125,10/19/23,1/19/22
292129,896522,292129,1/19/22,$297.00 ,292129,4/19/22,1/19/22
292131,32330,292131,1/19/22,$297.00 ,292131,1/18/23,5/29/16
292133,204160,292133,1/19/22,$300.00 ,292133,5/18/22,4/9/19
292147,984729,292147,1/19/22,$300.00 ,292147,11/24/22,1/12/22
292149,985489,292149,1/19/22,$300.00 ,292149,4/19/24,1/17/22
292151,960545,292151,1/19/22,$300.00 ,292151,6/7/22,11/18/21
292155,242484,292155,1/19/22,$300.00 ,292155,10/29/22,5/5/20
292157,985847,292157,1/19/22,$297.00 ,292157,4/20/22,1/19/22
292221,303778,292221,1/20/22,$297.00 ,292221,4/20/22,11/9/18
292225,787406,292225,1/20/22,$298.00 ,292225,4/20/22,4/9/21
292229,985845,292229,1/20/22,$297.00 ,292229,1/24/22,1/20/22
292233,985889,292233,1/20/22,$297.00 ,292233,4/20/22,1/20/22
292255,65434,292255,1/20/22,$300.00 ,292255,1/10/23,9/16/19
292263,202666,292263,1/20/22,$297.00 ,292263,1/17/23,8/31/17
292281,804464,292281,1/20/22,$298.00 ,292281,4/20/22,12/29/20
292283,4933,292283,1/20/22,$297.00 ,292283,12/22/22,4/23/17
292289,463815,292289,1/20/22,$297.00 ,292289,3/21/23,3/11/20
292297,977523,292297,1/20/22,$300.00 ,292297,4/21/22,1/20/22
292363,401140,292363,1/21/22,$297.00 ,292363,1/21/22,9/2/18
292375,855180,292375,1/21/22,$300.00 ,292375,4/21/22,2/26/21
292377,13897,292377,1/21/22,$297.00 ,292377,2/25/22,2/1/18
292379,861116,292379,1/21/22,$297.00 ,292379,7/26/22,1/21/22
292381,201382,292381,1/21/22,$297.00 ,292381,4/21/23,3/9/18
292383,616019,292383,1/21/22,$200.00 ,292383,4/22/23,8/21/19
292397,505907,292397,1/21/22,$297.00 ,292397,7/21/22,1/21/22
292399,387806,292399,1/21/22,$297.00 ,292399,4/21/22,7/29/18
292409,706573,292409,1/21/22,$300.00 ,292409,4/21/22,1/21/22
292411,737773,292411,1/21/22,$297.00 ,292411,1/17/23,8/19/20
292469,373070,292469,1/22/22,$300.00 ,292469,3/6/22,6/25/18
292477,569409,292477,1/22/22,$297.00 ,292477,10/22/24,5/14/19
292480,986218,292480,1/22/22,$297.00 ,292480,4/16/22,1/22/22
292481,986257,292481,1/22/22,$300.00 ,292481,1/24/22,1/22/22
292493,986255,292493,1/22/22,$297.00 ,292493,5/2/22,1/22/22
292547,986283,292547,1/23/22,$300.00 ,292547,4/9/23,1/23/22
292561,986409,292561,1/23/22,$300.00 ,292561,4/24/22,1/23/22
292721,202344,292721,1/24/22,$200.00 ,292721,3/24/23,11/16/17
292747,985645,292747,1/24/22,$297.00 ,292747,4/24/23,1/24/22
292751,853290,292751,1/24/22,$200.00 ,292751,4/24/22,4/20/21
292843,986645,292843,1/25/22,$300.00 ,292843,2/25/22,1/25/22
292851,422013,292851,1/25/22,$297.00 ,292851,4/25/24,10/18/18
292889,202666,292889,1/25/22,$200.00 ,292889,1/17/23,8/31/17
292897,129514,292897,1/25/22,$200.00 ,292897,2/22/23,3/12/17
292905,31154,292905,1/25/22,$200.00 ,292905,11/24/22,5/11/16
292907,986759,292907,1/25/22,$298.00 ,292907,1/27/22,1/25/22
292923,986783,292923,1/25/22,$297.00 ,292923,4/25/22,1/25/22
292933,82468,292933,1/25/22,$297.00 ,292933,4/25/22,11/5/16
293091,987115,293091,1/27/22,$297.00 ,293091,4/27/22,1/27/22
293103,650633,293103,1/27/22,$297.00 ,293103,2/6/22,2/17/21
293111,987101,293111,1/28/22,$298.00 ,293111,4/28/22,1/28/22
293177,848084,293177,1/28/22,$300.00 ,293177,9/1/22,11/30/21
293195,987319,293195,1/28/22,$300.00 ,293195,3/3/22,1/28/22
293199,987195,293199,1/28/22,$300.00 ,293199,12/1/22,1/28/22
293209,987405,293209,1/28/22,$297.00 ,293209,12/1/22,1/28/22
293285,407,293285,1/29/22,$297.00 ,293285,2/28/23,1/20/16
293293,726851,293293,1/29/22,$297.00 ,293293,4/29/23,8/19/20
293383,491507,293383,1/30/22,$300.00 ,293383,3/4/22,1/30/22
293385,987533,293385,1/30/22,$300.00 ,293385,4/1/22,1/30/22
293391,987325,293391,1/30/22,$300.00 ,293391,7/30/22,1/30/22
293469,987591,293469,1/31/22,$297.00 ,293469,5/1/22,1/31/22
293475,987775,293475,1/31/22,$298.00 ,293475,5/1/22,1/31/22
293481,444031,293481,1/31/22,$300.00 ,293481,3/11/22,1/1/19
293585,955713,293585,2/1/22,$200.00 ,293585,11/1/23,11/3/21
293589,987899,293589,2/1/22,$300.00 ,293589,2/2/22,2/1/22
293593,987913,293593,2/1/22,$297.00 ,293593,8/1/23,2/1/22
293597,625493,293597,2/1/22,$297.00 ,293597,3/28/23,9/15/19
293599,986363,293599,2/1/22,$297.00 ,293599,5/18/23,2/1/22
293601,1293,293601,2/1/22,$297.00 ,293601,5/1/22,2/27/16
293603,987389,293603,2/1/22,$297.00 ,293603,3/10/23,1/28/22
293605,650245,293605,2/1/22,$297.00 ,293605,9/21/23,5/18/20
293607,142096,293607,2/1/22,$297.00 ,293607,8/1/24,3/31/17
293609,313488,293609,2/1/22,$298.00 ,293609,5/1/22,3/9/20
293611,716987,293611,2/1/22,$297.00 ,293611,5/1/23,7/1/20
293613,53658,293613,2/1/22,$300.00 ,293613,4/28/22,2/1/22
293615,196696,293615,2/1/22,$300.00 ,293615,5/1/23,8/13/17
293617,896436,293617,2/1/22,$297.00 ,293617,5/1/22,9/16/21
293619,691991,293619,2/1/22,$297.00 ,293619,10/25/23,2/1/22
293623,987927,293623,2/1/22,$297.00 ,293623,5/22/24,2/1/22
293627,100496,293627,2/1/22,$297.00 ,293627,5/1/23,2/1/22
293629,987259,293629,2/1/22,$300.00 ,293629,2/23/22,2/1/22
293633,119756,293633,2/1/22,$300.00 ,293633,5/29/22,10/26/18
293635,66496,293635,2/1/22,$297.00 ,293635,12/28/23,10/20/16
293639,679499,293639,2/1/22,$297.00 ,293639,9/16/22,4/18/20
293641,6653,293641,2/1/22,$297.00 ,293641,9/20/22,2/13/16
293643,196504,293643,2/1/22,$297.00 ,293643,5/1/23,8/18/17
293645,512665,293645,2/1/22,$297.00 ,293645,5/1/24,2/9/20
293647,476381,293647,2/1/22,$297.00 ,293647,5/1/23,1/23/19
293651,14797,293651,2/1/22,$297.00 ,293651,11/17/22,4/1/17
293653,30648,293653,2/1/22,$297.00 ,293653,11/19/22,3/12/18
293657,623989,293657,2/1/22,$297.00 ,293657,5/1/23,9/11/19
293663,947659,293663,2/1/22,$297.00 ,293663,12/29/24,9/24/21
293665,351272,293665,2/1/22,$297.00 ,293665,5/1/22,4/12/20
293667,985439,293667,2/1/22,$297.00 ,293667,12/21/22,2/1/22
293669,987929,293669,2/1/22,$297.00 ,293669,5/1/22,2/1/22
293671,448937,293671,2/1/22,$297.00 ,293671,1/16/24,12/2/18
293675,1307,293675,2/1/22,$297.00 ,293675,5/1/23,4/1/16
293677,198108,293677,2/1/22,$297.00 ,293677,5/1/23,8/24/17
293679,921184,293679,2/1/22,$300.00 ,293679,3/4/22,2/1/22
293683,752928,293683,2/1/22,$297.00 ,293683,5/1/22,12/28/20
293685,857648,293685,2/1/22,$300.00 ,293685,2/8/22,3/9/21
293689,12665,293689,2/1/22,$300.00 ,293689,2/16/24,12/5/16
293691,987951,293691,2/1/22,$297.00 ,293691,8/2/22,2/1/22
293693,295302,293693,2/1/22,$297.00 ,293693,5/1/22,1/30/19
293695,60840,293695,2/1/22,$297.00 ,293695,5/1/23,8/18/16
293703,256510,293703,2/1/22,$297.00 ,293703,8/1/22,11/30/17
293705,987983,293705,2/1/22,$300.00 ,293705,5/1/22,2/1/22
293707,987985,293707,2/1/22,$298.00 ,293707,5/1/22,2/1/22
293713,849230,293713,2/1/22,$297.00 ,293713,5/1/23,2/1/22
293721,988019,293721,2/2/22,$297.00 ,293721,5/2/22,2/2/22
293775,296746,293775,2/2/22,$297.00 ,293775,11/3/23,2/6/18
293787,32928,293787,2/2/22,$297.00 ,293787,5/3/24,5/18/16
293789,221542,293789,2/2/22,$300.00 ,293789,4/4/23,10/9/17
293793,975,293793,2/2/22,$297.00 ,293793,9/29/22,1/29/16
293795,356514,293795,2/2/22,$297.00 ,293795,5/2/22,2/2/22
293799,988049,293799,2/2/22,$300.00 ,293799,5/2/23,2/2/22
293807,988047,293807,2/2/22,$297.00 ,293807,2/11/22,2/2/22
293815,985851,293815,2/2/22,$297.00 ,293815,5/2/24,2/2/22
293819,985333,293819,2/2/22,$300.00 ,293819,9/6/22,2/2/22
293823,214466,293823,2/2/22,$200.00 ,293823,8/16/23,9/30/17
293825,154832,293825,2/2/22,$297.00 ,293825,5/2/22,7/7/17
293827,86160,293827,2/2/22,$297.00 ,293827,2/23/22,11/28/16
293831,451509,293831,2/2/22,$297.00 ,293831,5/2/22,1/13/19
293839,988127,293839,2/2/22,$297.00 ,293839,5/2/22,2/2/22
293843,988091,293843,2/2/22,$300.00 ,293843,4/1/22,2/2/22
293921,738919,293921,2/3/22,$297.00 ,293921,2/24/22,8/5/20
293933,985865,293933,2/3/22,$297.00 ,293933,5/3/22,2/3/22
293937,10375,293937,2/3/22,$297.00 ,293937,2/8/22,5/31/18
293941,399756,293941,2/3/22,$297.00 ,293941,5/3/22,8/29/18
293949,617795,293949,2/3/22,$297.00 ,293949,8/3/23,12/29/21
293953,53908,293953,2/3/22,$298.00 ,293953,5/4/23,11/2/20
294019,105500,294019,2/4/22,$300.00 ,294019,2/17/22,1/6/17
294025,568807,294025,2/4/22,$297.00 ,294025,5/4/22,2/4/22
294033,988447,294033,2/4/22,$297.00 ,294033,9/4/25,2/4/22
294035,37146,294035,2/4/22,$297.00 ,294035,5/4/22,5/30/16
294039,987473,294039,2/4/22,$297.00 ,294039,5/4/24,2/4/22
294049,988475,294049,2/4/22,$300.00 ,294049,2/7/22,2/4/22
294053,644835,294053,2/4/22,$297.00 ,294053,8/6/22,12/1/19
294059,240682,294059,2/4/22,$297.00 ,294059,9/2/22,11/1/17
294067,677629,294067,2/4/22,$297.00 ,294067,2/9/22,2/4/22
294131,988579,294131,2/5/22,$300.00 ,294131,5/5/22,2/5/22
294133,988587,294133,2/5/22,$297.00 ,294133,2/10/22,2/5/22
294135,987959,294135,2/5/22,$300.00 ,294135,10/15/22,2/5/22
294145,987597,294145,2/5/22,$300.00 ,294145,5/5/22,2/5/22
294147,988645,294147,2/5/22,$297.00 ,294147,5/5/22,2/5/22
294153,253060,294153,2/5/22,$300.00 ,294153,5/5/22,11/18/17
294155,7373,294155,2/5/22,$300.00 ,294155,3/4/22,2/5/22
294241,987103,294241,2/6/22,$297.00 ,294241,5/6/22,2/6/22
294243,988755,294243,2/6/22,$297.00 ,294243,5/6/22,2/6/22
294251,988779,294251,2/6/22,$297.00 ,294251,7/3/22,2/6/22
294307,988857,294307,2/7/22,$297.00 ,294307,5/7/22,2/7/22
294317,564821,294317,2/7/22,$297.00 ,294317,2/14/22,5/5/19
294319,988839,294319,2/7/22,$297.00 ,294319,5/7/23,2/7/22
294335,313524,294335,2/7/22,$298.00 ,294335,1/20/22,6/11/20
294337,849764,294337,2/7/22,$300.00 ,294337,3/10/22,2/7/22
294397,989013,294397,2/8/22,$297.00 ,294397,5/8/22,2/8/22
294403,328928,294403,2/8/22,$297.00 ,294403,6/9/24,4/14/18
294409,411679,294409,2/8/22,$297.00 ,294409,5/8/24,3/23/20
294429,413863,294429,2/8/22,$297.00 ,294429,5/8/22,10/2/18
294431,737197,294431,2/8/22,$297.00 ,294431,4/23/23,10/29/20
294473,989187,294473,2/9/22,$300.00 ,294473,8/17/22,2/9/22
294489,988739,294489,2/9/22,$297.00 ,294489,5/9/22,2/9/22
294503,989057,294503,2/9/22,$297.00 ,294503,2/23/22,2/9/22
294511,989277,294511,2/9/22,$297.00 ,294511,2/15/22,2/9/22
294515,566175,294515,2/9/22,$300.00 ,294515,2/16/22,2/9/22
294587,989079,294587,2/10/22,$300.00 ,294587,2/17/22,2/10/22
294607,648727,294607,2/10/22,$300.00 ,294607,5/10/22,2/10/22
294615,679585,294615,2/10/22,$300.00 ,294615,5/10/22,4/18/20
294617,31388,294617,2/10/22,$297.00 ,294617,5/10/22,3/29/17
294619,67704,294619,2/10/22,$297.00 ,294619,5/10/23,11/17/16
294621,653039,294621,2/10/22,$297.00 ,294621,5/10/22,2/28/20
294627,866116,294627,2/10/22,$297.00 ,294627,5/10/22,3/15/21
294629,922312,294629,2/10/22,$300.00 ,294629,5/10/22,11/17/21
294635,23025,294635,2/10/22,$300.00 ,294635,2/15/24,5/7/16
294637,723365,294637,2/10/22,$300.00 ,294637,5/11/23,7/28/20
294639,935972,294639,2/10/22,$297.00 ,294639,7/10/23,9/17/21
294647,989479,294647,2/10/22,$297.00 ,294647,5/11/22,2/10/22
294649,115052,294649,2/11/22,$300.00 ,294649,7/31/23,1/21/17
294695,266146,294695,2/11/22,$297.00 ,294695,12/10/23,12/2/17
294697,218476,294697,2/11/22,$297.00 ,294697,9/10/22,2/11/22
294699,70624,294699,2/11/22,$300.00 ,294699,5/13/23,10/2/16
294701,296820,294701,2/11/22,$297.00 ,294701,5/11/24,7/8/18
294719,30376,294719,2/11/22,$300.00 ,294719,2/17/23,5/2/16
294723,300860,294723,2/11/22,$297.00 ,294723,5/10/24,2/3/18
294725,456471,294725,2/11/22,$297.00 ,294725,11/10/22,7/27/19
294727,690419,294727,2/11/22,$297.00 ,294727,11/16/22,5/20/20
294729,467979,294729,2/11/22,$297.00 ,294729,1/31/23,8/20/19
294731,211738,294731,2/11/22,$297.00 ,294731,5/11/24,9/23/17
294735,56008,294735,2/11/22,$297.00 ,294735,5/11/22,10/30/17
294737,559151,294737,2/11/22,$200.00 ,294737,8/24/22,9/15/19
294739,431125,294739,2/11/22,$297.00 ,294739,8/11/22,11/8/18
294745,985681,294745,2/11/22,$297.00 ,294745,8/12/24,2/11/22
294747,153586,294747,2/11/22,$297.00 ,294747,4/4/22,7/9/19
294753,407163,294753,2/11/22,$297.00 ,294753,5/11/22,9/20/18
294755,466523,294755,2/11/22,$297.00 ,294755,5/11/22,1/5/19
294759,303154,294759,2/11/22,$297.00 ,294759,1/19/23,2/8/18
294761,650301,294761,2/11/22,$297.00 ,294761,5/11/22,12/24/19
294763,987631,294763,2/11/22,$297.00 ,294763,4/29/22,2/11/22
294767,100352,294767,2/11/22,$297.00 ,294767,2/28/23,4/12/17
294769,750168,294769,2/11/22,$297.00 ,294769,5/11/23,11/13/20
294819,370436,294819,2/12/22,$300.00 ,294819,1/31/24,7/26/19
294821,724119,294821,2/12/22,$297.00 ,294821,5/12/22,11/5/20
294823,862576,294823,2/12/22,$297.00 ,294823,4/13/22,2/12/22
294825,250014,294825,2/12/22,$297.00 ,294825,5/12/23,11/15/17
294829,989669,294829,2/12/22,$298.00 ,294829,4/29/22,2/12/22
294837,462111,294837,2/12/22,$300.00 ,294837,4/13/22,2/12/22
294839,407575,294839,2/12/22,$297.00 ,294839,5/12/23,9/20/18
294841,1305,294841,2/12/22,$300.00 ,294841,10/11/23,4/30/16
294847,802554,294847,2/12/22,$298.00 ,294847,11/12/22,12/25/20
294849,904960,294849,2/12/22,$297.00 ,294849,5/12/23,2/12/22
294855,1467,294855,2/12/22,$297.00 ,294855,5/12/23,2/1/16
294859,102212,294859,2/12/22,$297.00 ,294859,5/12/23,12/31/16
294863,385134,294863,2/12/22,$297.00 ,294863,11/12/23,7/22/18
294869,350278,294869,2/12/22,$300.00 ,294869,2/24/22,6/27/18
294879,989629,294879,2/12/22,$297.00 ,294879,5/12/22,2/12/22
294881,713051,294881,2/12/22,$297.00 ,294881,5/12/23,2/12/22
294885,921942,294885,2/12/22,$297.00 ,294885,5/12/22,7/25/21
294887,593290,294887,2/12/22,$297.00 ,294887,2/25/22,9/21/20
294889,293234,294889,2/12/22,$297.00 ,294889,1/25/23,2/22/18
294943,975615,294943,2/13/22,$297.00 ,294943,5/13/24,2/6/22
294947,322126,294947,2/13/22,$297.00 ,294947,3/26/22,3/14/20
294949,137528,294949,2/13/22,$298.00 ,294949,5/8/23,3/8/17
294951,815280,294951,2/13/22,$300.00 ,294951,2/13/22,2/13/22
294961,33418,294961,2/13/22,$297.00 ,294961,5/13/22,7/5/17
294963,286818,294963,2/13/22,$297.00 ,294963,7/12/22,12/24/19
294965,443845,294965,2/13/22,$297.00 ,294965,3/25/22,11/23/18
294967,168164,294967,2/13/22,$298.00 ,294967,3/2/22,5/28/17
294969,545849,294969,2/13/22,$300.00 ,294969,5/13/23,1/8/20
294971,320228,294971,2/13/22,$297.00 ,294971,8/20/22,6/24/18
294977,37644,294977,2/13/22,$300.00 ,294977,5/13/22,9/20/18
294979,1335,294979,2/13/22,$298.00 ,294979,5/13/22,2/7/17
294983,989807,294983,2/13/22,$300.00 ,294983,4/18/22,2/13/22
294985,641499,294985,2/13/22,$297.00 ,294985,5/13/22,11/19/19
294991,209388,294991,2/13/22,$297.00 ,294991,3/16/23,9/17/17
294993,357364,294993,2/13/22,$297.00 ,294993,2/21/22,2/13/22
294995,629313,294995,2/13/22,$298.00 ,294995,5/10/23,10/6/19
294997,539877,294997,2/13/22,$297.00 ,294997,11/13/23,2/13/22
294999,83716,294999,2/13/22,$297.00 ,294999,5/13/23,2/13/22
295001,989841,295001,2/13/22,$300.00 ,295001,2/28/22,2/13/22
295005,30884,295005,2/13/22,$297.00 ,295005,8/13/22,9/30/16
295007,622233,295007,2/13/22,$297.00 ,295007,1/14/24,3/14/20
295009,482387,295009,2/13/22,$297.00 ,295009,5/13/23,1/30/19
295011,957329,295011,2/13/22,$297.00 ,295011,5/14/22,2/13/22
295067,38654,295067,2/14/22,$300.00 ,295067,5/6/23,12/18/16
295073,478161,295073,2/14/22,$300.00 ,295073,5/14/24,1/25/19
295079,649805,295079,2/14/22,$297.00 ,295079,5/14/23,12/29/19
295083,989703,295083,2/14/22,$297.00 ,295083,8/14/24,2/12/22
295101,661079,295101,2/14/22,$300.00 ,295101,8/16/24,2/10/20
295105,253974,295105,2/14/22,$300.00 ,295105,3/8/23,11/20/17
295119,796118,295119,2/14/22,$100.00 ,295119,10/14/21,9/8/21
295121,989937,295121,2/14/22,$300.00 ,295121,5/14/22,2/14/22
295123,75018,295123,2/14/22,$297.00 ,295123,5/14/22,10/16/16
295127,277554,295127,2/14/22,$297.00 ,295127,5/14/23,1/23/18
295129,128408,295129,2/14/22,$297.00 ,295129,5/14/23,8/31/17
295131,155162,295131,2/14/22,$300.00 ,295131,12/19/23,5/2/17
295133,989639,295133,2/14/22,$298.00 ,295133,5/14/22,2/14/22
295141,989989,295141,2/14/22,$297.00 ,295141,5/15/22,2/14/22
295143,471937,295143,2/14/22,$297.00 ,295143,11/22/22,2/22/21
295145,471937,295145,2/14/22,$297.00 ,295145,11/22/22,2/22/21
295193,244092,295193,2/15/22,$300.00 ,295193,3/14/22,11/17/20
295195,710441,295195,2/15/22,$300.00 ,295195,9/11/23,12/11/20
295205,475271,295205,2/15/22,$297.00 ,295205,9/2/22,2/15/22
295213,990017,295213,2/15/22,$300.00 ,295213,3/15/22,2/15/22
295219,363676,295219,2/15/22,$297.00 ,295219,1/13/23,6/8/18
295221,194682,295221,2/15/22,$300.00 ,295221,5/15/22,3/21/19
295223,162770,295223,2/15/22,$300.00 ,295223,10/1/22,5/17/17
295225,46510,295225,2/15/22,$297.00 ,295225,5/15/24,8/5/16
295227,42914,295227,2/15/22,$297.00 ,295227,5/15/22,6/27/16
295231,67866,295231,2/15/22,$298.00 ,295231,8/15/24,12/30/16
295233,27051,295233,2/15/22,$297.00 ,295233,2/15/23,8/18/16
295235,989717,295235,2/15/22,$297.00 ,295235,5/15/23,2/12/22
295237,959725,295237,2/15/22,$297.00 ,295237,5/15/22,2/15/22
295239,75928,295239,2/15/22,$297.00 ,295239,8/15/24,10/19/16
295241,662011,295241,2/15/22,$297.00 ,295241,5/13/24,2/18/20
295243,945009,295243,2/15/22,$297.00 ,295243,3/15/23,2/15/22
295245,628333,295245,2/15/22,$300.00 ,295245,5/15/22,5/25/20
295247,42502,295247,2/15/22,$297.00 ,295247,5/15/24,2/15/22
295249,11349,295249,2/15/22,$297.00 ,295249,5/15/22,9/30/16
295251,990019,295251,2/15/22,$300.00 ,295251,8/15/24,2/15/22
295253,865564,295253,2/15/22,$297.00 ,295253,11/12/22,2/15/22
295255,153668,295255,2/15/22,$297.00 ,295255,5/15/22,4/29/17
295257,989319,295257,2/15/22,$300.00 ,295257,4/15/22,2/15/22
295259,212182,295259,2/15/22,$300.00 ,295259,8/19/22,9/27/17
295261,990051,295261,2/15/22,$300.00 ,295261,5/15/23,2/15/22
295263,321102,295263,2/15/22,$297.00 ,295263,8/15/23,3/27/18
295265,33840,295265,2/15/22,$297.00 ,295265,12/2/22,3/8/17
295267,40170,295267,2/15/22,$297.00 ,295267,5/15/22,6/20/16
295269,644847,295269,2/15/22,$297.00 ,295269,10/29/22,5/26/20
295281,937933,295281,2/15/22,$297.00 ,295281,5/15/22,2/15/22
295283,786308,295283,2/15/22,$297.00 ,295283,3/15/23,6/8/21
295287,990045,295287,2/15/22,$297.00 ,295287,5/15/22,2/15/22
295293,333054,295293,2/15/22,$297.00 ,295293,8/15/23,4/21/18
295297,87474,295297,2/15/22,$297.00 ,295297,8/15/22,11/21/16
295299,10131,295299,2/15/22,$297.00 ,295299,8/15/22,1/21/18
295301,112460,295301,2/15/22,$297.00 ,295301,5/15/22,1/22/17
295305,86190,295305,2/15/22,$297.00 ,295305,6/16/22,2/15/22
295307,85632,295307,2/15/22,$297.00 ,295307,8/15/24,12/27/16
295315,990085,295315,2/15/22,$298.00 ,295315,5/18/23,2/15/22
295317,127828,295317,2/15/22,$297.00 ,295317,5/15/23,2/21/17
295323,732463,295323,2/15/22,$297.00 ,295323,5/24/23,10/3/20
295325,571199,295325,2/16/22,$300.00 ,295325,8/24/22,3/1/20
295365,296968,295365,2/16/22,$297.00 ,295365,5/16/22,12/15/20
295379,836258,295379,2/16/22,$297.00 ,295379,5/16/22,2/16/22
295383,178028,295383,2/16/22,$297.00 ,295383,9/11/22,7/27/17
295387,990173,295387,2/16/22,$297.00 ,295387,5/16/22,2/16/22
295389,668461,295389,2/16/22,$297.00 ,295389,3/22/22,4/3/20
295395,990203,295395,2/16/22,$297.00 ,295395,5/16/23,2/16/22
295397,605813,295397,2/16/22,$297.00 ,295397,2/28/22,7/23/19
295401,450833,295401,2/16/22,$300.00 ,295401,8/16/23,12/8/18
295407,516921,295407,2/16/22,$297.00 ,295407,4/1/23,3/10/19
295411,653821,295411,2/16/22,$297.00 ,295411,3/16/23,1/15/20
295413,61880,295413,2/16/22,$297.00 ,295413,8/16/22,8/23/16
295415,399670,295415,2/16/22,$297.00 ,295415,5/17/23,8/29/18
295419,87780,295419,2/16/22,$300.00 ,295419,4/6/22,10/14/20
295489,990273,295489,2/17/22,$297.00 ,295489,8/17/23,2/17/22
295503,990291,295503,2/17/22,$297.00 ,295503,5/28/23,2/17/22
295507,673199,295507,2/17/22,$297.00 ,295507,5/17/22,4/2/20
295527,375346,295527,2/17/22,$297.00 ,295527,5/17/22,7/4/18
295529,184448,295529,2/17/22,$297.00 ,295529,2/28/23,11/3/17
295535,984027,295535,2/17/22,$297.00 ,295535,11/17/25,2/17/22
295537,990365,295537,2/17/22,$300.00 ,295537,5/17/22,2/17/22
295563,602383,295563,2/18/22,$300.00 ,295563,2/21/22,2/18/22
295569,435451,295569,2/18/22,$300.00 ,295569,2/18/22,11/14/18
295571,990413,295571,2/18/22,$300.00 ,295571,1/5/24,2/18/22
295573,867912,295573,2/18/22,$297.00 ,295573,5/18/22,2/18/22
295581,574049,295581,2/18/22,$297.00 ,295581,5/18/22,5/24/19
295585,89352,295585,2/18/22,$200.00 ,295585,4/5/23,12/4/16
295593,75314,295593,2/18/22,$300.00 ,295593,8/22/20,12/4/16
295595,390336,295595,2/18/22,$300.00 ,295595,2/24/24,7/31/18
295601,946567,295601,2/18/22,$297.00 ,295601,5/18/22,2/18/22
295605,44860,295605,2/18/22,$297.00 ,295605,2/11/23,12/4/16
295667,72652,295667,2/19/22,$297.00 ,295667,5/19/22,10/10/16
295679,990537,295679,2/19/22,$300.00 ,295679,2/22/22,2/19/22
295687,83968,295687,2/19/22,$300.00 ,295687,9/9/23,11/8/16
295691,704585,295691,2/19/22,$297.00 ,295691,11/15/23,6/16/20
295695,100736,295695,2/19/22,$297.00 ,295695,11/19/23,2/11/17
295759,491043,295759,2/20/22,$298.00 ,295759,5/20/22,4/26/19
295761,605709,295761,2/20/22,$297.00 ,295761,5/20/23,2/20/22
295763,165578,295763,2/20/22,$297.00 ,295763,3/7/22,2/20/22
295773,990693,295773,2/20/22,$297.00 ,295773,5/20/22,2/20/22
295775,990683,295775,2/20/22,$300.00 ,295775,5/20/23,2/20/22
295777,826100,295777,2/20/22,$297.00 ,295777,5/20/22,1/17/22
295785,942263,295785,2/20/22,$300.00 ,295785,12/18/22,9/10/21
295793,13677,295793,2/20/22,$297.00 ,295793,6/20/24,4/2/16
295797,716691,295797,2/20/22,$297.00 ,295797,9/10/22,2/20/22
295801,990775,295801,2/20/22,$300.00 ,295801,2/5/24,2/20/22
295803,353938,295803,2/20/22,$300.00 ,295803,8/20/24,2/20/22
295807,292788,295807,2/20/22,$298.00 ,295807,5/21/22,2/20/22
295875,984253,295875,2/21/22,$300.00 ,295875,11/21/22,2/21/22
295889,172514,295889,2/21/22,$297.00 ,295889,6/22/22,1/9/18
295891,990771,295891,2/21/22,$300.00 ,295891,5/22/22,2/21/22
295949,725153,295949,2/22/22,$297.00 ,295949,5/22/22,9/13/20
295959,425173,295959,2/22/22,$297.00 ,295959,5/22/22,2/22/22
